시군구명,시도명,관광지명,,KTO카테고리대분류명,KTO카테고리중분류명,KTO카테고리소분류명,방문자수
강남구,서울특별시,마누테라스,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=b21d453c-824e-4ad1-82d0-0a51ab6a93f2,음식,음식점,서양식,211
강남구,서울특별시,국기원(세계태권도본부),https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=b1dd0fa5-5a0d-4d9f-a753-35d18a1b1884,인문(문화/예술/역사),문화시설,문화전수시설,210
강남구,서울특별시,비언유주얼,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=0d866149-fe73-4866-a9b1-901894a28955,음식,음식점,카페/전통찻집,207
강남구,서울특별시,벽제갈비 더청담,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=c3276c8a-454a-4b21-a6dd-3661a77f7e08,음식,음식점,한식,205
강남구,서울특별시,예담한정식,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=0fb42d75-e2a5-4bb5-b03a-2ab8361c9158,음식,음식점,한식,204
강남구,서울특별시,카페엠(Cafe M),https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=9684fa9b-0bbc-4686-a9ba-894436135a1f,음식,음식점,카페/전통찻집,204
강남구,서울특별시,아선재,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=3dfcf8c0-79fb-46a8-afef-82408ac9f729,음식,음식점,한식,201
강남구,서울특별시,이스탄불문화원,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=cfeb494f-64a0-40bc-b05d-00f1e19d70f3,인문(문화/예술/역사),문화시설,외국문화원,196
강남구,서울특별시,브이알존 엑스 코엑스 직영점,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=601f1985-eaa7-4ab3-9fc6-d3b1c47c5050,인문(문화/예술/역사),체험관광지,이색체험,195
강남구,서울특별시,무돌,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=ecbb112b-f560-47f9-a958-17cb0ed15252,음식,음식점,한식,194
강남구,서울특별시,노란상 소갈비 본점,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=8cecd703-f399-41cb-bede-17a9e168c5ed,음식,음식점,한식,186
