시군구명,시도명,관광지명,,KTO카테고리대분류명,KTO카테고리중분류명,KTO카테고리소분류명,방문자수
동대문구,서울특별시,오미요리연구소,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=65145c10-2bff-48bb-b6bf-87b2d33220a1,인문(문화/예술/역사),체험관광지,전통체험,72
동대문구,서울특별시,육전식당 1호점,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=832328b0-bbeb-4585-bbf7-4b4f13cfb6a9,음식,음식점,한식,71
동대문구,서울특별시,서울특별시교육청 동대문도서관,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=8b1e0a01-77f7-4db7-96e8-c0ec31d09c9c,인문(문화/예술/역사),문화시설,도서관,71
동대문구,서울특별시,철계단집,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=a4e6c5ef-806a-4b3c-8c91-9a347aefaab6,음식,음식점,한식,59
동대문구,서울특별시,용두동복집,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=ecdaaeaa-48e7-41f9-83c2-8d1aac7651ce,음식,음식점,한식,57
동대문구,서울특별시,은하곱창,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=ca6df5c8-357e-4f81-9ee0-59d94a1b399c,음식,음식점,한식,54
동대문구,서울특별시,함경면옥,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=17c17ba2-1351-41ab-83be-3b42fa571d4a,음식,음식점,한식,54
동대문구,서울특별시,서산간장게장,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=62793b7b-027c-46d5-9f1f-e59c5d8c5379,음식,음식점,한식,50
동대문구,서울특별시,경희대학교 평화의전당,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=3b69357d-1483-41d0-aad8-c13189b06f95,인문(문화/예술/역사),문화시설,공연장,47
동대문구,서울특별시,육전식당 3호점,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=66f9411d-d15c-4a10-9652-76c511fc7cd1,음식,음식점,한식,45
동대문구,서울특별시,경동함흥냉면,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=c18a5cfa-db55-49ae-ac39-00a76b724f65,음식,음식점,한식,45
동대문구,서울특별시,컴투레스트,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=cadfe4b6-8fe5-4b95-b1a2-2df82afa05e4,음식,음식점,카페/전통찻집,43
동대문구,서울특별시,라마다 앙코르 서울 동대문,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=c4fbf88c-84ee-4e5f-9cb2-d2d38c23f567,숙박,숙박시설,관광호텔,43
동대문구,서울특별시,홍릉수목원,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=63a656ad-f624-40b5-a792-d301cd556d19,자연,자연관광지,수목원,42
동대문구,서울특별시,인더베이글,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=b5c71847-521f-4377-a077-cf6178a7ec19,음식,음식점,한식,37
동대문구,서울특별시,초우마을,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=6db4fe43-8d6b-47c0-a00e-0a78e3d0f30b,음식,음식점,한식,33
동대문구,서울특별시,호텔 유니크바이포레,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=cfacfd31-afc1-441f-91c0-53afea32823b,숙박,숙박시설,관광호텔,33
동대문구,서울특별시,플로랄카페&브런치,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=23e856a6-5e1e-4427-bca6-3901c0b063b2,음식,음식점,카페/전통찻집,32
동대문구,서울특별시,와가리피순대,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=167a66f2-6050-4b43-b057-f7295c882560,음식,음식점,한식,31
동대문구,서울특별시,초록뜰,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=6ecb0b2a-95f5-47d7-8a73-6dd9e3c23efb,음식,음식점,이색음식점,31
동대문구,서울특별시,코지인무르무르,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=0901859c-a94e-4539-8ec6-c220ca465557,음식,음식점,서양식,31
동대문구,서울특별시,부티크호텔K 동대문점,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=d2e45d62-9717-483c-adb1-a7cec7c1cf1e,숙박,숙박시설,모텔,29
동대문구,서울특별시,할머니냉면,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=6a207d78-9fa4-448e-b384-60da463a5f8c,음식,음식점,한식,28
동대문구,서울특별시,시키카츠,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=9cac9e86-6c5a-4a68-b13f-f085d2bcadb6,음식,음식점,일식,27
동대문구,서울특별시,장안정,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=5ced8731-0930-4d21-b548-7d1f94a59b97,음식,음식점,한식,26
동대문구,서울특별시,봄솔레씨네,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=2671f7a9-ca1d-46cf-b222-777e0558814b,음식,음식점,서양식,26
동대문구,서울특별시,청량리함흥냉면,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=15b98fb7-2fa7-495d-8ffa-aaec7f9cd3b7,음식,음식점,한식,25
동대문구,서울특별시,오소리순대,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=363f775d-7a37-4083-b9f6-37c8e91dc70a,음식,음식점,한식,25
동대문구,서울특별시,김희수기념수림아트센터,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=b395a803-7469-470e-b24c-7edc5405920c,인문(문화/예술/역사),문화시설,전시관,20
동대문구,서울특별시,도읍지,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=18185145-17fa-4f4a-9818-c341ee857cea,음식,음식점,한식,18
동대문구,서울특별시,답십리 영화의 거리,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=ab7d6016-e4ab-412d-afb3-a8609c9a22f7,인문(문화/예술/역사),체험관광지,이색거리,16
동대문구,서울특별시,모닥불,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=06c1b726-aead-48f6-abb7-4592f3d407e6,음식,음식점,한식,16
동대문구,서울특별시,노천파전,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=251354a0-f214-4892-a487-1eb4ce3ba16c,음식,음식점,한식,15
동대문구,서울특별시,컴플리트커피,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=75c3337f-1c21-4f1a-b828-32662ece7d1a,음식,음식점,카페/전통찻집,11
동대문구,서울특별시,이포크,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=fdaf4644-feed-40fb-b6fe-0e690fb1a9ca,음식,음식점,카페/전통찻집,10
동대문구,서울특별시,혜성칼국수,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=85945c63-b048-4ad0-a7f5-3a1b2bd24ccc,음식,음식점,한식,6
동대문구,서울특별시,늘봄해물찜&손칼국수 답십리본점,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=cbb892d7-d396-4174-adbd-7fc9b2b12a5a,음식,음식점,한식,6
동대문구,서울특별시,부부횟집,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=b7c77688-1de3-4ca2-ab68-a1a7a55c540c,음식,음식점,한식,6
동대문구,서울특별시,용두동쭈꾸미,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=bbf665fa-95be-4020-a2b1-84adfffa292b,음식,음식점,한식,5
동대문구,서울특별시,여기가좋겠네,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=5f1c9f41-a0fb-4a4f-bcb6-211ba7cf610f,음식,음식점,한식,5
동대문구,서울특별시,24게스트하우스 경희대점,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=6ff0b84c-9715-41c1-a427-be991a0d0010,숙박,숙박시설,게스트하우스,4
동대문구,서울특별시,신토불이 장안직영점,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=f6fcacaa-0059-40d6-9775-cc849f9bc5ed,음식,음식점,한식,4
동대문구,서울특별시,뉴델리,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=8e47e0d6-f221-45c8-a108-173d48e7d23e,음식,음식점,이색음식점,3
동대문구,서울특별시,고미소곱창,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=a40ce80f-e032-4bd4-a29f-26a0afb99038,음식,음식점,한식,2
동대문구,서울특별시,고대앞멸치국수,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=419cec96-511c-48bf-b038-daf4084cb841,음식,음식점,한식,2
동대문구,서울특별시,그린치킨닥터,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=90da5e1a-ab43-4519-9200-3fa7f6020c85,음식,음식점,서양식,2
동대문구,서울특별시,노바이탈리아노,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=9169a3b9-e800-4807-935c-3fc0a48defbe,음식,음식점,서양식,2
동대문구,서울특별시,경발원,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=12791469-ed2d-427a-a882-7be21ca5907d,음식,음식점,중식,1
동대문구,서울특별시,호텔 더 디자이너스 청량리,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=db84d39c-a6da-495d-bd75-81262a752c0f,숙박,숙박시설,관광호텔,1
동대문구,서울특별시,올리브영 신설동역,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=886c17da-b13c-445d-8711-f16003c29ae3,쇼핑,쇼핑,사후면세점,1
동대문구,서울특별시,올리브영 장한평역,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=15eb7e91-e75e-48a9-b06e-97323f02ea6b,쇼핑,쇼핑,사후면세점,1
