시군구명,시도명,관광지명,,KTO카테고리대분류명,KTO카테고리중분류명,KTO카테고리소분류명,방문자수
강서구,서울특별시,호텔 볼(VOLL),https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=1f73c9eb-a054-4bd1-8cdc-4f9443d6e8b0,숙박,숙박시설,모텔,28
강서구,서울특별시,서울홍성원,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=cdc647d8-1c70-4ce0-ba08-c2b9a9621436,음식,음식점,중식,26
강서구,서울특별시,띠아낭,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=8ef428b9-9d32-43ed-94b6-ac8608364cac,음식,음식점,이색음식점,25
강서구,서울특별시,맹순이꽃게아구찜,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=28873cf0-0c88-4f15-a330-32e9176652db,음식,음식점,한식,23
강서구,서울특별시,봉이밥,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=7ed289c0-11f1-48b9-a5ea-22abfd1f97a4,음식,음식점,한식,22
강서구,서울특별시,영풍문고 김포점,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=502af59a-ce5e-42c3-ad2c-ff9f546f1d6a,쇼핑,쇼핑,사후면세점,22
강서구,서울특별시,꾸이꾸이 돼지촌 쭈꾸미 본점,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=2b730566-0d26-4065-969b-6bbbed929148,음식,음식점,한식,22
강서구,서울특별시,가막골흑염소요리전문점,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=0d6d3586-753b-4e21-8659-f214598e90ac,음식,음식점,한식,22
강서구,서울특별시,고양이똥,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=7305b618-c24f-4404-b693-5232395e3ab9,음식,음식점,카페/전통찻집,22
강서구,서울특별시,베니키아 서울 호텔,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=f2554424-0786-445b-8bde-af93fefce339,숙박,숙박시설,관광호텔,21
강서구,서울특별시,속초그바람에 발산본점,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=9e2f7f80-ccd6-4fa5-a419-827acbfdb16f,음식,음식점,한식,17
강서구,서울특별시,마곡테이블,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=30c251d5-d306-4290-b181-28a613a7a863,음식,음식점,서양식,17
강서구,서울특별시,강서청소년회관,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=999648c1-3132-41f9-ac05-1ab20c90c243,레포츠,육상 레포츠,수련시설,15
